state,zip_code,city,county,territory_code
in,all_others,all_others,morgan,112
in,all_others,all_others,newton,111
in,all_others,all_others,noble,111
in,all_others,all_others,ohio,112
in,all_others,all_others,orange,112
in,all_others,all_others,owen,112
in,all_others,all_others,parke,112
in,all_others,all_others,perry,112
in,all_others,all_others,pike,113
in,all_others,all_others,porter,111
in,all_others,all_others,posey,113
in,all_others,all_others,pulaski,111
in,all_others,all_others,putnam,112
in,all_others,all_others,randolph,111
in,all_others,all_others,ripley,112
in,all_others,all_others,rush,111
in,all_others,all_others,st_joseph,111
in,all_others,mishawaka,st_joseph,131
in,all_others,south_bend,st_joseph,131
in,all_others,all_others,scott,112
in,all_others,all_others,shelby,111
in,all_others,all_others,spencer,113
in,all_others,all_others,starke,111
in,all_others,all_others,steuben,111
in,all_others,all_others,sullivan,113
in,all_others,all_others,switzerland,112
in,all_others,all_others,tippecanoe,111
in,all_others,all_others,tipton,111
in,all_others,all_others,union,111
in,all_others,all_others,vanderburgh,113
in,all_others,evansville,vanderburgh,133
in,all_others,all_others,vermillion,113
in,all_others,all_others,vigo,113
in,all_others,terre_haute,vigo,133
in,all_others,all_others,wabash,111
in,all_others,all_others,warren,111
in,all_others,all_others,warrick,113
in,all_others,all_others,washington,112
in,all_others,all_others,wayne,111
in,all_others,richmond,wayne,131
in,all_others,all_others,wells,111
in,all_others,all_others,white,111
in,all_others,all_others,whitley,111
ia,all_others,all_others,adair,113
ia,all_others,all_others,adams,113
ia,all_others,all_others,allamakee,111
ia,all_others,all_others,appanoose,113
ia,all_others,all_others,audubon,113
ia,all_others,all_others,benton,112
ia,all_others,all_others,black_hawk,112
ia,all_others,cedar_falls,black_hawk,122
ia,all_others,waterloo,black_hawk,122
ia,all_others,all_others,boone,112
ia,all_others,all_others,bremer,112
ia,all_others,all_others,buchanan,112
ia,all_others,all_others,buena_vista,112
ia,all_others,all_others,butler,112
ia,all_others,all_others,calhoun,112
ia,all_others,all_others,carroll,112
ia,all_others,all_others,cass,113
ia,all_others,all_others,cedar,113
ia,all_others,all_others,cerro_gordo,112
ia,all_others,mason_city,cerro_gordo,122
ia,all_others,all_others,cherokee,113
ia,all_others,all_others,chickasaw,112
ia,all_others,all_others,clarke,113
ia,all_others,all_others,clay,112
ia,all_others,all_others,clayton,111
ia,all_others,all_others,clinton,112
ia,all_others,all_others,crawford,113
ia,all_others,all_others,dallas,112
ia,all_others,all_others,davis,113
ia,all_others,all_others,decatur,113
ia,all_others,all_others,delaware,112
ia,all_others,all_others,des_moines,113
ia,all_others,burlington,des_moines,123
ia,all_others,all_others,dickinson,112
ia,all_others,all_others,dubuque,111
ia,all_others,dubuque,dubuque,121
ia,all_others,all_others,emmet,112
ia,all_others,all_others,fayette,112
ia,all_others,all_others,floyd,112
ia,all_others,all_others,franklin,112
ia,all_others,all_others,fremont,113
ia,all_others,all_others,greene,112
ia,all_others,all_others,grundy,112
ia,all_others,all_others,guthrie,113
ia,all_others,all_others,hamilton,112
ia,all_others,all_others,hancock,112
ia,all_others,all_others,hardin,112
ia,all_others,all_others,harrison,113
ia,all_others,all_others,henry,113
ia,all_others,all_others,howard,112
ia,all_others,all_others,humboldt,112
ia,all_others,all_others,ida,113
ia,all_others,all_others,iowa,112
ia,all_others,all_others,jackson,111
ia,all_others,all_others,jasper,112
ia,all_others,all_others,jefferson,113
ia,all_others,all_others,johnson,112
ia,all_others,all_others,jones,112
ia,all_others,all_others,keokuk,113
ia,all_others,all_others,kossuth,112
ia,all_others,all_others,lee,113
ia,all_others,all_others,linn,112
ia,all_others,cedarrapids,linn,122
ia,all_others,all_others,louisa,113
ia,all_others,all_others,lucas,113
ia,all_others,all_others,lyon,113
ia,all_others,all_others,madison,113
ia,all_others,all_others,mahaska,113
ia,all_others,all_others,marion,112
ia,all_others,all_others,marshall,112
ia,all_others,all_others,mills,113
ia,all_others,all_others,mitchell,112
ia,all_others,all_others,monona,113
ia,all_others,all_others,monroe,113
ia,all_others,all_others,montgomery,113
ia,all_others,all_others,muscatine,113
ia,all_others,all_others,o_brien,112
ia,all_others,all_others,osceola,113
ia,all_others,all_others,page,113
ia,all_others,all_others,palo_alto,112
ia,all_others,all_others,plymouth,113
ia,all_others,all_others,pocahontas,112
ia,all_others,all_others,polk,112
ia,all_others,des_moines,polk,122
ia,all_others,all_others,pottawattamie,113
ia,all_others,council_bluffs,pottawattamie,123
ia,all_others,all_others,poweshiek,112
ia,all_others,all_others,ringgold,113
ia,all_others,all_others,sac,113
ia,all_others,all_others,scott,113
ia,all_others,davenport,scott,123
ia,all_others,all_others,shelby,113
ia,all_others,all_others,sioux,113
ia,all_others,all_others,story,112
ia,all_others,all_others,tama,112
ia,all_others,all_others,taylor,113
ia,all_others,all_others,union,113
ia,all_others,all_others,van_buren,113
ia,all_others,all_others,wapello,113
ia,all_others,all_others,warren,113
ia,all_others,all_others,washington,112
ia,all_others,all_others,wayne,113
ia,all_others,all_others,webster,112
ia,all_others,fortdodge,webster,122
ia,all_others,all_others,winnebago,112
ia,all_others,all_others,winneshiek,111
ia,all_others,all_others,woodbury,113
ia,all_others,sioux_city,woodbury,123
ia,all_others,all_others,worth,112
ia,all_others,all_others,wright,112
ks,all_others,all_others,allen,112
ks,all_others,all_others,anderson,112
ks,all_others,all_others,atchison,113
ks,all_others,all_others,barber,112
ks,all_others,all_others,barton,112
ks,all_others,all_others,bourbon,113
ks,all_others,all_others,brown,113
ks,all_others,all_others,butler,111
ks,all_others,all_others,chase,111
ks,all_others,all_others,chautaugua,111
ks,all_others,all_others,cherokee,112
ks,all_others,all_others,cheyenne,114
ks,all_others,all_others,clark,112
ks,all_others,all_others,clay,112
ks,all_others,all_others,cloud,112
ks,all_others,all_others,coffey,111
ks,all_others,all_others,comanche,112
ks,all_others,all_others,cowley,111
ks,all_others,all_others,crawford,112
ks,all_others,all_others,decatur,114
ks,all_others,all_others,dickinson,111
ks,all_others,all_others,doniphan,113
ks,all_others,all_others,douglas,112
ks,all_others,all_others,edwards,112
ks,all_others,all_others,elk,111
ks,all_others,all_others,ellis,112
ks,all_others,all_others,ellsworth,112
ks,all_others,all_others,finney,114
ks,all_others,all_others,ford,112
ks,all_others,all_others,franklin,112
ks,all_others,all_others,geary,111
ks,all_others,all_others,gove,112
ks,all_others,all_others,graham,112
ks,all_others,all_others,grant,114
ks,all_others,all_others,gray,114
ks,all_others,all_others,greeley,114
ks,all_others,all_others,greenwood,111
ks,all_others,all_others,hamilton,114
ks,all_others,all_others,harper,112
ks,all_others,all_others,harvey,111
ks,all_others,all_others,haskell,114
ks,all_others,all_others,hodgeman,114
ks,all_others,all_others,jackson,112
ks,all_others,all_others,jefferson,113
ks,all_others,all_others,jewell,112
ks,all_others,all_others,johnson,113
ks,all_others,all_others,kearny,114
ks,all_others,all_others,kingman,111
ks,all_others,all_others,kiowa,112
ks,all_others,all_others,labette,111
ks,all_others,all_others,lane,114
ks,all_others,all_others,leavenworth,113
ks,all_others,all_others,lincoln,112
ks,all_others,all_others,linn,112
ks,all_others,all_others,logan,114
ks,all_others,all_others,lyon,111
ks,all_others,all_others,marion,111
ks,all_others,all_others,marshall,113
ks,all_others,all_others,mcpherson,111
ks,all_others,all_others,meade,114
ks,all_others,all_others,miami,112
ks,all_others,all_others,mitchell,112
ks,all_others,all_others,montgomery,111
ks,all_others,all_others,morris,111
ks,all_others,all_others,morton,114
ks,all_others,all_others,nemaha,113
ks,all_others,all_others,neosho,112
ks,all_others,all_others,ness,112
ks,all_others,all_others,norton,112
ks,all_others,all_others,osage,111
ks,all_others,all_others,osborne,112
ks,all_others,all_others,ottawa,112
ks,all_others,all_others,pawnee,112
ks,all_others,all_others,phillips,112
ks,all_others,all_others,pottawatomie,112
ks,all_others,all_others,pratt,112
ks,all_others,all_others,rawlins,114
ks,all_others,all_others,reno,111
ks,all_others,all_others,republic,112
ks,all_others,all_others,rice,112
ks,all_others,all_others,riley,112
ks,all_others,all_others,rooks,112
ks,all_others,all_others,rush,112
ks,all_others,all_others,russell,112
ks,all_others,all_others,saline,111
ks,all_others,all_others,scott,114
ks,all_others,all_others,sedgwick,111
ks,all_others,all_others,seward,114
ks,all_others,all_others,shawnee,112
ks,all_others,all_others,sheridan,112
ks,all_others,all_others,sherman,114
ks,all_others,all_others,smith,112
ks,all_others,all_others,stafford,112
ks,all_others,all_others,stanton,114
ks,all_others,all_others,stevens,114
ks,all_others,all_others,sumner,111
ks,all_others,all_others,thomas,114
ks,all_others,all_others,trego,112
ks,all_others,all_others,wabaunsee,112
ks,all_others,all_others,wallace,114
ks,all_others,all_others,washington,112
ks,all_others,all_others,wichita,114
ks,all_others,all_others,wilson,111
ks,all_others,all_others,woodson,111
ks,all_others,all_others,wyandotte,113
ky,all_others,all_others,adair,112
ky,all_others,all_others,allen,112
ky,all_others,all_others,anderson,112
ky,all_others,all_others,ballard,112
ky,all_others,all_others,barren,112
ky,all_others,all_others,bath,111
ky,all_others,all_others,bell,111
ky,all_others,all_others,boone,112
ky,all_others,all_others,bourbon,112
ky,all_others,all_others,boyd,111
ky,all_others,ashland,boyd,141
ky,all_others,all_others,boyle,112
ky,all_others,all_others,bracken,112
ky,all_others,all_others,breathitt,111
ky,all_others,all_others,breckinridge,112
ky,all_others,all_others,bullitt,112
ky,all_others,all_others,butler,112
ky,all_others,all_others,caldwell,112
ky,all_others,all_others,calloway,112
ky,all_others,all_others,campbell,112
ky,all_others,all_others,carlisle,112
ky,all_others,all_others,carroll,112
ky,all_others,all_others,carter,111
ky,all_others,all_others,casey,112
ky,all_others,all_others,christian,112
ky,all_others,hopkinsville,christian,142
ky,all_others,all_others,clark,112
ky,all_others,all_others,clay,111
ky,all_others,all_others,clinton,111
ky,all_others,all_others,crittenden,112
ky,all_others,all_others,cumberland,111
ky,all_others,all_others,daviess,112
ky,all_others,owensboro,daviess,142
ky,all_others,all_others,edmonson,112
ky,all_others,all_others,elliott,111
ky,all_others,all_others,estill,111
ky,all_others,all_others,fayette,132
ky,all_others,all_others,fleming,111
ky,all_others,all_others,floyd,111
ky,all_others,all_others,franklin,112
ky,all_others,frankfort,franklin,142
ky,all_others,all_others,fulton,112
ky,all_others,all_others,gallatin,112
ky,all_others,all_others,garrard,112
ky,all_others,all_others,grant,112
ky,all_others,all_others,graves,112
ky,all_others,all_others,grayson,112
ky,all_others,all_others,green,112
ky,all_others,all_others,greenup,111
ky,all_others,all_others,hancock,112
ky,all_others,all_others,hardin,112
ky,all_others,all_others,harlan,111
ky,all_others,all_others,harrison,112
ky,all_others,all_others,hart,112
ky,all_others,all_others,henderson,112
ky,all_others,all_others,henry,112
ky,all_others,all_others,hickman,112
ky,all_others,all_others,hopkins,112
ky,all_others,all_others,jackson,111
ky,all_others,all_others,jefferson,112
ky,all_others,louisville,jefferson,122
ky,all_others,pleasure_ridge_pk,jefferson,142
ky,all_others,all_others,jessamine,112
ky,all_others,all_others,johnson,111
ky,all_others,all_others,kenton,112
ky,all_others,covington,kenton,142
ky,all_others,all_others,knott,111
ky,all_others,all_others,knox,111
ky,all_others,all_others,larue,112
ky,all_others,all_others,laurel,111
ky,all_others,all_others,lawrence,111
ky,all_others,all_others,lee,111
ky,all_others,all_others,leslie,111
ky,all_others,all_others,letcher,111
ky,all_others,all_others,lewis,111
ky,all_others,all_others,lincoln,112
ky,all_others,all_others,livingston,112
ky,all_others,all_others,logan,112
ky,all_others,all_others,lyon,112
ky,all_others,all_others,mccracken,112
ky,all_others,paducah,mccracken,142
ky,all_others,all_others,mccreary,111
ky,all_others,all_others,mclean,112
ky,all_others,all_others,madison,112
ky,all_others,all_others,magoffin,111
ky,all_others,all_others,marion,112
ky,all_others,all_others,marshall,112
ky,all_others,all_others,martin,111
ky,all_others,all_others,mason,112
ky,all_others,all_others,meade,112
ky,all_others,all_others,menifee,111
ky,all_others,all_others,mercer,112
ky,all_others,all_others,metcalfe,112
ky,all_others,all_others,monroe,111
ky,all_others,all_others,montgomery,112
ky,all_others,all_others,morgan,111
ky,all_others,all_others,muhlenberg,112
ky,all_others,all_others,nelson,112
ky,all_others,all_others,nicholas,112
ky,all_others,all_others,ohio,112
ky,all_others,all_others,oldham,112
ky,all_others,all_others,owen,112
ky,all_others,all_others,owsley,111
ky,all_others,all_others,pendleton,112
ky,all_others,all_others,perry,111
ky,all_others,all_others,pike,111
ky,all_others,all_others,powell,111
ky,all_others,all_others,pulaski,111
ky,all_others,all_others,robertson,112
ky,all_others,all_others,rockcastle,111
ky,all_others,all_others,rowan,111
ky,all_others,all_others,russell,111
ky,all_others,all_others,scott,112
ky,all_others,all_others,shelby,112
ky,all_others,all_others,simpson,112
ky,all_others,all_others,spencer,112
ky,all_others,all_others,taylor,112
ky,all_others,all_others,todd,112
ky,all_others,all_others,trigg,112
ky,all_others,all_others,trimble,112
ky,all_others,all_others,union,112
ky,all_others,all_others,warren,112
ky,all_others,bowling_green,warren,142
ky,all_others,all_others,washington,112
ky,all_others,all_others,wayne,111
ky,all_others,all_others,webster,112
ky,all_others,all_others,whitley,111
ky,all_others,all_others,wolfe,111
ky,all_others,all_others,woodford,112
mi,all_others,all_others,alcona,113
mi,all_others,all_others,alger,114
mi,all_others,all_others,allegan,111
mi,all_others,all_others,alpena,114
mi,all_others,all_others,antrim,113
mi,all_others,all_others,arenac,113
mi,all_others,all_others,baraga,114
mi,all_others,all_others,barry,111
mi,all_others,all_others,bay,113
mi,all_others,bay_city,bay,133
mi,all_others,all_others,benzie,113
mi,all_others,all_others,berrien,111
mi,all_others,all_others,branch,111
mi,all_others,all_others,calhoun,111
mi,all_others,battle_creek,calhoun,131
mi,all_others,all_others,cass,111
mi,all_others,all_others,charlevoix,113
mi,all_others,all_others,cheboygan,113
mi,all_others,all_others,chippewa,114
mi,all_others,all_others,clare,113
mi,all_others,all_others,clinton,111
mi,all_others,lansing,clinton,131
mi,all_others,all_others,crawford,113
mi,all_others,all_others,delta,113
mi,all_others,all_others,dickinson,113
mi,all_others,all_others,eaton,111
mi,all_others,lansing,eaton,131
mi,all_others,all_others,emmet,113
mi,all_others,all_others,genesee,112
mi,all_others,flint,genesee,132
mi,all_others,all_others,gladwin,113
mi,all_others,all_others,gogebic,113
mi,all_others,all_others,grand_traverse,113
mi,all_others,all_others,gratiot,112
mi,all_others,all_others,hillsdale,111
mi,all_others,all_others,houghton,114
mi,all_others,all_others,huron,113
mi,all_others,all_others,ingham,111
mi,all_others,lansing,ingham,131
mi,all_others,all_others,ionia,111
mi,all_others,all_others,iosco,113
mi,all_others,all_others,iron,113
mi,all_others,all_others,isabella,113
mi,all_others,all_others,jackson,111
mi,all_others,jackson,jackson,131
mi,all_others,all_others,kalamazoo,111
mi,all_others,kalamazoo,kalamazoo,131
mi,all_others,all_others,kalkaska,113
mi,all_others,all_others,kent,112
mi,all_others,grand_rapids,kent,132
mi,all_others,all_others,keweenaw,114
mi,all_others,all_others,lake,113
mi,all_others,all_others,lapeer,112
mi,all_others,all_others,leelanau,113
mi,all_others,all_others,lenawee,111
mi,all_others,all_others,livingston,112
mi,all_others,all_others,luce,114
mi,all_others,all_others,mackinac,114
mi,all_others,all_others,macomb,113
mi,all_others,sterling_heights,macomb,133
mi,all_others,warren,macomb,133
mi,all_others,all_others,manistee,113
mi,all_others,all_others,marquette,114
mi,all_others,all_others,mason,113
mi,all_others,all_others,mecosta,113
mi,all_others,all_others,menominee,113
mi,all_others,all_others,midland,113
mi,all_others,all_others,missaukee,113
mi,all_others,all_others,monroe,111
mi,all_others,all_others,montcalm,112
mi,all_others,all_others,montmorency,113
mi,all_others,all_others,muskegon,112
mi,all_others,muskegon,muskegon,132
mi,all_others,all_others,newaygo,112
mi,all_others,all_others,oakland,112
mi,all_others,ferndale,oakland,132
mi,all_others,pontiac,oakland,132
mi,all_others,royal_oak,oakland,132
mi,all_others,southfield,oakland,132
mi,all_others,all_others,oceana,113
mi,all_others,all_others,ogemaw,113
mi,all_others,all_others,ontonagon,114
mi,all_others,all_others,osceola,113
mi,all_others,all_others,oscoda,113
mi,all_others,all_others,otsego,113
mi,all_others,all_others,ottawa,111
mi,all_others,all_others,presque_isle,114
mi,all_others,all_others,roscommon,113
mi,all_others,all_others,saginaw,112
mi,all_others,saginaw,saginaw,132
mi,all_others,all_others,st_clair,113
mi,all_others,port_huron,st_clair,133
mi,all_others,all_others,st_joseph,111
mi,all_others,all_others,sanilac,113
mi,all_others,all_others,schoolcraft,114
mi,all_others,all_others,shiawassee,112
mi,all_others,all_others,tuscola,113
mi,all_others,all_others,van_buren,111
mi,all_others,all_others,washtenaw,111
mi,all_others,ann_arbor,washtenaw,111
mi,all_others,all_others,wayne,113
mi,all_others,dearborn,wayne,133
mi,all_others,dearborn_heights,wayne,133
mi,all_others,detroit,wayne,123
mi,all_others,highland_park,wayne,133
mi,all_others,livonia,wayne,133
mi,all_others,trenton,wayne,133
mi,all_others,wyandotte,wayne,133
mi,all_others,all_others,wexford,113
mn,all_others,all_others,aitkin,113
mn,all_others,all_others,anoka,112
mn,all_others,fridley,anoka,142
mn,all_others,all_others,becker,115
mn,all_others,all_others,beltrami,115
mn,all_others,all_others,benton,113
mn,all_others,st_cloud,benton,143
mn,all_others,all_others,big_stone,113
mn,all_others,all_others,blue_earth,111
mn,all_others,mankato,blue_earth,141
mn,all_others,all_others,brown,111
mn,all_others,all_others,carlton,114
mn,all_others,all_others,carver,112
mn,all_others,all_others,cass,115
mn,all_others,all_others,chippewa,112
mn,all_others,all_others,chisago,113
mn,all_others,all_others,clay,115
mn,all_others,moorhead,clay,145
mn,all_others,all_others,clearwater,115
mn,all_others,all_others,cook,114
mn,all_others,all_others,cottonwood,111
mn,all_others,all_others,crow_wing,113
mn,all_others,all_others,dakota,112
mn,all_others,all_others,dodge,111
mn,all_others,all_others,douglas,113
mn,all_others,all_others,faribault,111
mn,all_others,all_others,fillmore,112
mn,all_others,all_others,freeborn,111
mn,all_others,all_others,goodhue,112
mn,all_others,red_wing,goodhue,142
mn,all_others,all_others,grant,113
mn,all_others,all_others,hennepin,112
mn,all_others,bloomington,hennepin,142
mn,all_others,minneapolis,hennepin,122
mn,all_others,st_louis_park,hennepin,142
mn,all_others,all_others,houston,115
mn,all_others,all_others,hubbard,115
mn,all_others,all_others,isanti,112
mn,all_others,all_others,itasca,115
mn,all_others,all_others,jackson,111
mn,all_others,all_others,kanabec,113
mn,all_others,all_others,kandiyohi,112
mn,all_others,willmar,kandiyohi,142
mn,all_others,all_others,kittson,115
mn,all_others,all_others,koochiching,115
mn,all_others,all_others,lac_qui_parle,112
mn,all_others,all_others,lake,114
mn,all_others,all_others,lake_of_the_woods,115
mn,all_others,all_others,le_sueur,111
mn,all_others,all_others,lincoln,112
mn,all_others,all_others,lyon,112
mn,all_others,all_others,mcleod,112
mn,all_others,all_others,mahnomen,115
mn,all_others,all_others,marshall,115
mn,all_others,all_others,martin,111
mn,all_others,all_others,meeker,112
mn,all_others,all_others,mille_lacs,113
mn,all_others,all_others,morrison,113
mn,all_others,all_others,mower,111
mn,all_others,all_others,murray,111
mn,all_others,all_others,nicollet,111
mn,all_others,mankato,nicollet,141
mn,all_others,all_others,nobles,111
mn,all_others,all_others,norman,115
mn,all_others,all_others,olmstead,112
mn,all_others,rochester,olmstead,142
mn,all_others,all_others,otter_tail,113
mn,all_others,all_others,pennington,115
mn,all_others,all_others,pine,113
mn,all_others,all_others,pipestone,112
mn,all_others,all_others,polk,115
mn,all_others,all_others,pope,113
mn,all_others,all_others,ramsey,112
mn,all_others,mounds_view,ramsey,142
mn,all_others,st_paul,ramsey,132
mn,all_others,all_others,red_lake,115
mn,all_others,all_others,redwood,112
mn,all_others,all_others,renville,112
mn,all_others,all_others,rice,111
mn,all_others,all_others,rock,112
mn,all_others,all_others,roseau,115
mn,all_others,all_others,st_louis,114
mn,all_others,duluth,st_louis,144
mn,all_others,all_others,scott,112
mn,all_others,all_others,sherburne,112
mn,all_others,st_cloud,sherburne,142
mn,all_others,all_others,sibley,111
mn,all_others,all_others,stearns,113
mn,all_others,st_cloud,stearns,143
mn,all_others,all_others,steele,111
mn,all_others,all_others,stevens,113
mn,all_others,all_others,swift,113
mn,all_others,all_others,todd,113
mn,all_others,all_others,traverse,113
mn,all_others,all_others,wabasha,112
mn,all_others,all_others,wadena,113
mn,all_others,all_others,waseca,111
mn,all_others,all_others,washington,113
mn,all_others,all_others,watonwan,111
mn,all_others,all_others,wilkin,115
mn,all_others,all_others,winona,115
mn,all_others,winona,winona,145
mn,all_others,all_others,wright,112
mn,all_others,all_others,yellow_medicine,112
ms,all_others,all_others,adams,114
ms,all_others,all_others,alcorn,114
ms,all_others,all_others,amite,113
ms,all_others,all_others,attala,114
ms,all_others,all_others,benton,114
ms,all_others,all_others,bolivar,114
ms,all_others,all_others,calhoun,114
ms,all_others,all_others,carroll,114
ms,all_others,all_others,chickasaw,114
ms,all_others,all_others,choctaw,114
ms,all_others,all_others,claiborne,114
ms,all_others,all_others,clarke,114
ms,all_others,all_others,clay,114
ms,all_others,all_others,coahoma,114
ms,all_others,all_others,copiah,114
ms,all_others,all_others,covington,114
ms,all_others,all_others,desoto,114
ms,all_others,all_others,forrest,113
ms,all_others,all_others,franklin,114
ms,all_others,all_others,george,112
ms,all_others,all_others,greene,113
ms,all_others,all_others,grenada,114
ms,all_others,all_others,hancock,112
ms,z_39520,all_others,hancock,111
ms,z_39521,all_others,hancock,111
ms,z_39525,all_others,hancock,111
ms,z_39558,all_others,hancock,111
ms,z_39572,all_others,hancock,111
ms,z_39576,all_others,hancock,111
ms,all_others,all_others,harrison,112
ms,z_39501,all_others,harrison,111
ms,z_39502,all_others,harrison,111
ms,z_39505,all_others,harrison,111
ms,z_39506,all_others,harrison,111
ms,z_39507,all_others,harrison,111
ms,z_39530,all_others,harrison,111
ms,z_39531,all_others,harrison,111
ms,z_39532,all_others,harrison,111
ms,z_39533,all_others,harrison,111
ms,z_39534,all_others,harrison,111
ms,z_39535,all_others,harrison,111
ms,z_39540,all_others,harrison,111
ms,z_39560,all_others,harrison,111
ms,z_39571,all_others,harrison,111
ms,all_others,all_others,hinds,114
ms,all_others,all_others,holmes,114
ms,all_others,all_others,humphreys,114
ms,all_others,all_others,issaquena,114
ms,all_others,all_others,itawamba,114
ms,all_others,all_others,jackson,112
ms,z_39552,all_others,jackson,111
ms,z_39553,all_others,jackson,111
ms,z_39563,all_others,jackson,111
ms,z_39564,all_others,jackson,111
ms,z_39566,all_others,jackson,111
ms,z_39567,all_others,jackson,111
ms,z_39568,all_others,jackson,111
ms,z_39569,all_others,jackson,111
ms,z_39581,all_others,jackson,111
ms,z_39595,all_others,jackson,111
ms,all_others,all_others,jasper,114
ms,all_others,all_others,jefferson,114
ms,all_others,all_others,jefferson_davis,114
ms,all_others,all_others,jones,114
ms,all_others,all_others,kemper,114
ms,all_others,all_others,lafayette,114
ms,all_others,all_others,lamar,113
ms,all_others,all_others,lauderdale,114
ms,all_others,all_others,lawrence,114
ms,all_others,all_others,leake,114
ms,all_others,all_others,lee,114
ms,all_others,all_others,leflore,114
ms,all_others,all_others,lincoln,114
ms,all_others,all_others,lowndes,114
ms,all_others,all_others,madison,114
ms,all_others,all_others,marion,113
ms,all_others,all_others,marshall,114
ms,all_others,all_others,monroe,114
ms,all_others,all_others,montgomery,114
ms,all_others,all_others,neshoba,114
ms,all_others,all_others,newton,114
ms,all_others,all_others,noxubee,114
ms,all_others,all_others,oktibbeha,114
ms,all_others,all_others,panola,114
ms,all_others,all_others,pearl_river,112
ms,all_others,all_others,perry,113
ms,all_others,all_others,pike,113
ms,all_others,all_others,pontotoc,114
ms,all_others,all_others,prentiss,114
ms,all_others,all_others,quitman,114
ms,all_others,all_others,rankin,114
ms,all_others,all_others,scott,114
ms,all_others,all_others,sharkey,114
ms,all_others,all_others,simpson,114
ms,all_others,all_others,smith,114
ms,all_others,all_others,stone,112
ms,all_others,all_others,sunflower,114
ms,all_others,all_others,tallahatchie,114
ms,all_others,all_others,tate,114
ms,all_others,all_others,tippah,114
ms,all_others,all_others,tishomingo,114
ms,all_others,all_others,tunica,114
ms,all_others,all_others,union,114
ms,all_others,all_others,walthall,113
ms,all_others,all_others,warren,114
ms,all_others,all_others,washington,114
ms,all_others,all_others,wayne,114
ms,all_others,all_others,webster,114
ms,all_others,all_others,wilkinson,113
ms,all_others,all_others,winston,114
ms,all_others,all_others,yalobusha,114
ms,all_others,all_others,yazoo,114
mo,all_others,all_others,adair,113
mo,all_others,all_others,andrew,113
mo,all_others,all_others,atchison,113
mo,all_others,all_others,audrain,113
mo,all_others,all_others,barry,112
mo,all_others,all_others,barton,112
mo,all_others,all_others,bates,112
mo,all_others,all_others,benton,113
mo,all_others,all_others,bollinger,113
mo,all_others,all_others,boone,113
mo,all_others,all_others,buchanan,112
mo,all_others,all_others,butler,113
mo,all_others,all_others,caldwell,112
mo,all_others,all_others,callaway,113
mo,all_others,all_others,camden,113
mo,all_others,all_others,cape_girardeau,113
mo,all_others,all_others,carroll,112
mo,all_others,all_others,carter,113
mo,all_others,all_others,cass,112
mo,all_others,all_others,cedar,112
mo,all_others,all_others,chariton,113
mo,all_others,all_others,christian,112
mo,all_others,all_others,clark,113
mo,all_others,all_others,clay,112
mo,all_others,kansas_city,clay,122
mo,all_others,all_others,clinton,112
mo,all_others,all_others,cole,113
mo,all_others,all_others,cooper,113
mo,all_others,all_others,crawford,113
mo,all_others,all_others,dade,112
mo,all_others,all_others,dallas,113
mo,all_others,all_others,daviess,113
mo,all_others,all_others,dekalb,112
mo,all_others,all_others,dent,113
mo,all_others,all_others,douglas,113
mo,all_others,all_others,dunklin,111
mo,all_others,all_others,franklin,113
mo,all_others,all_others,gasconade,113
mo,all_others,all_others,gentry,113
mo,all_others,all_others,greene,112
mo,all_others,all_others,grundy,113
mo,all_others,all_others,harrison,113
mo,all_others,all_others,henry,112
mo,all_others,all_others,hickory,113
mo,all_others,all_others,holt,113
mo,all_others,all_others,howard,113
mo,all_others,all_others,howell,113
mo,all_others,all_others,iron,113
mo,all_others,all_others,jackson,112
mo,all_others,kansas_city,jackson,122
mo,all_others,all_others,jasper,112
mo,all_others,all_others,jefferson,113
mo,all_others,all_others,johnson,112
mo,all_others,all_others,knox,113
mo,all_others,all_others,laclede,113
mo,all_others,all_others,lafayette,112
mo,all_others,all_others,lawrence,112
mo,all_others,all_others,lewis,113
mo,all_others,all_others,lincoln,113
mo,all_others,all_others,linn,113
mo,all_others,all_others,livingston,113
mo,all_others,all_others,mcdonald,112
mo,all_others,all_others,macon,113
mo,all_others,all_others,madison,113
mo,all_others,all_others,maries,113
mo,all_others,all_others,marion,113
mo,all_others,all_others,mercer,113
mo,all_others,all_others,miller,113
mo,all_others,all_others,mississippi,111
mo,all_others,all_others,moniteau,113
mo,all_others,all_others,monroe,113
mo,all_others,all_others,montgomery,113
mo,all_others,all_others,morgan,113
mo,all_others,all_others,new_madrid,111
mo,all_others,all_others,newton,112
mo,all_others,all_others,nodaway,113
mo,all_others,all_others,oregon,113
mo,all_others,all_others,osage,113
mo,all_others,all_others,ozark,113
mo,all_others,all_others,pemiscot,111
mo,all_others,all_others,perry,113
mo,all_others,all_others,pettis,113
mo,all_others,all_others,phelps,113
mo,all_others,all_others,pike,113
mo,all_others,all_others,platte,112
mo,all_others,kansas_city,platte,122
mo,all_others,all_others,polk,112
mo,all_others,all_others,pulaski,113
mo,all_others,all_others,putnam,113
mo,all_others,all_others,ralls,113
mo,all_others,all_others,randolph,113
mo,all_others,all_others,ray,112
mo,all_others,all_others,reynolds,113
mo,all_others,all_others,ripley,113
mo,all_others,all_others,st_charles,113
mo,all_others,all_others,st_clair,113
mo,all_others,all_others,st_francois,113
mo,all_others,all_others,st_louis,113
mo,all_others,all_others,ste_genevieve,113
