state,city,county,zip_code,territory_code
west_virginia,city_all_others,barbour,zip_all_others,110
west_virginia,city_all_others,berkeley,zip_all_others,110
west_virginia,city_all_others,boone,zip_all_others,110
west_virginia,city_all_others,braxton,zip_all_others,110
west_virginia,city_all_others,brooke,zip_all_others,110
west_virginia,city_all_others,cabell,zip_all_others,110
west_virginia,city_all_others,calhoun,zip_all_others,110
west_virginia,city_all_others,clay,zip_all_others,110
west_virginia,city_all_others,doddridge,zip_all_others,110
west_virginia,city_all_others,fayette,zip_all_others,110
west_virginia,city_all_others,gilmer,zip_all_others,110
west_virginia,city_all_others,grant,zip_all_others,110
west_virginia,city_all_others,greenbrier,zip_all_others,110
west_virginia,city_all_others,hampshire,zip_all_others,110
west_virginia,city_all_others,hancock,zip_all_others,110
west_virginia,city_all_others,hardy,zip_all_others,110
west_virginia,city_all_others,harrison,zip_all_others,110
west_virginia,city_all_others,jackson,zip_all_others,110
west_virginia,city_all_others,jefferson,zip_all_others,110
west_virginia,city_all_others,kanawha,zip_all_others,110
west_virginia,city_all_others,lewis,zip_all_others,110
west_virginia,city_all_others,lincoln,zip_all_others,110
west_virginia,city_all_others,logan,zip_all_others,110
west_virginia,city_all_others,mcdowell,zip_all_others,110
west_virginia,city_all_others,marion,zip_all_others,110
west_virginia,city_all_others,marshall,zip_all_others,110
west_virginia,city_all_others,mason,zip_all_others,110
west_virginia,city_all_others,mercer,zip_all_others,110
west_virginia,city_all_others,mineral,zip_all_others,110
west_virginia,city_all_others,mingo,zip_all_others,110
west_virginia,city_all_others,monongalia,zip_all_others,110
west_virginia,city_all_others,monroe,zip_all_others,110
west_virginia,city_all_others,morgan,zip_all_others,110
west_virginia,city_all_others,nicholas,zip_all_others,110
west_virginia,city_all_others,ohio,zip_all_others,110
west_virginia,city_all_others,pendleton,zip_all_others,110
west_virginia,city_all_others,pleasants,zip_all_others,110
west_virginia,city_all_others,pocahontas,zip_all_others,110
west_virginia,city_all_others,preston,zip_all_others,110
west_virginia,city_all_others,putnam,zip_all_others,110
west_virginia,city_all_others,raleigh,zip_all_others,110
west_virginia,city_all_others,randolph,zip_all_others,110
west_virginia,city_all_others,ritchie,zip_all_others,110
west_virginia,city_all_others,roane,zip_all_others,110
west_virginia,city_all_others,summers,zip_all_others,110
west_virginia,city_all_others,taylor,zip_all_others,110
west_virginia,city_all_others,tucker,zip_all_others,110
west_virginia,city_all_others,tyler,zip_all_others,110
west_virginia,city_all_others,upshur,zip_all_others,110
west_virginia,city_all_others,wayne,zip_all_others,110
west_virginia,huntington,wayne,zip_all_others,110
west_virginia,city_all_others,webster,zip_all_others,110
west_virginia,city_all_others,wetzel,zip_all_others,110
west_virginia,city_all_others,wirt,zip_all_others,110
west_virginia,city_all_others,wood,zip_all_others,110
west_virginia,city_all_others,wyoming,zip_all_others,110
washington,city_all_others,adams,zip_all_others,110
washington,city_all_others,asotin,zip_all_others,110
washington,city_all_others,benton,zip_all_others,110
washington,city_all_others,chelan,zip_all_others,110
washington,city_all_others,clallam,zip_all_others,110
washington,city_all_others,clark,zip_all_others,110
washington,city_all_others,columbia,zip_all_others,110
washington,city_all_others,cowlitz,zip_all_others,110
washington,city_all_others,douglas,zip_all_others,110
washington,city_all_others,ferry,zip_all_others,110
washington,city_all_others,franklin,zip_all_others,110
washington,city_all_others,garfield,zip_all_others,110
washington,city_all_others,grant,zip_all_others,110
washington,city_all_others,grays_harbor,zip_all_others,110
washington,city_all_others,island,zip_all_others,110
washington,city_all_others,jefferson,zip_all_others,110
washington,city_all_others,king,zip_all_others,110
washington,city_all_others,kitsap,zip_all_others,110
washington,city_all_others,kittitas,zip_all_others,110
washington,city_all_others,klickitat,zip_all_others,110
washington,city_all_others,lewis,zip_all_others,110
washington,city_all_others,lincoln,zip_all_others,110
washington,city_all_others,mason,zip_all_others,110
washington,city_all_others,okanogan,zip_all_others,110
washington,city_all_others,pacific,zip_all_others,110
washington,city_all_others,pend_oreille,zip_all_others,110
washington,city_all_others,pierce,zip_all_others,110
washington,city_all_others,san_juan,zip_all_others,110
washington,city_all_others,skagit,zip_all_others,110
washington,city_all_others,skamania,zip_all_others,110
washington,city_all_others,snohomish,zip_all_others,110
washington,city_all_others,spokane,zip_all_others,110
washington,city_all_others,stevens,zip_all_others,110
washington,city_all_others,thurston,zip_all_others,110
washington,city_all_others,wahkiakum,zip_all_others,110
washington,city_all_others,walla_walla,zip_all_others,110
washington,city_all_others,whatcom,zip_all_others,110
washington,city_all_others,whitman,zip_all_others,110
washington,city_all_others,yakima,zip_all_others,110
utah,city_all_others,beaver,zip_all_others,110
utah,city_all_others,box_elder,zip_all_others,110
utah,city_all_others,cache,zip_all_others,110
utah,city_all_others,carbon,zip_all_others,110
utah,city_all_others,daggett,zip_all_others,110
utah,city_all_others,davis,zip_all_others,110
utah,city_all_others,duchesne,zip_all_others,110
utah,city_all_others,emery,zip_all_others,110
utah,city_all_others,garfield,zip_all_others,110
utah,city_all_others,grand,zip_all_others,110
utah,city_all_others,iron,zip_all_others,110
utah,city_all_others,juab,zip_all_others,110
utah,city_all_others,kane,zip_all_others,110
utah,city_all_others,millard,zip_all_others,110
utah,city_all_others,morgan,zip_all_others,110
utah,city_all_others,piute,zip_all_others,110
utah,city_all_others,rich,zip_all_others,110
utah,city_all_others,salt_lake,zip_all_others,110
utah,city_all_others,san_juan,zip_all_others,110
utah,city_all_others,sanpete,zip_all_others,110
utah,city_all_others,sevier,zip_all_others,110
utah,city_all_others,summit,zip_all_others,110
utah,city_all_others,tooele,zip_all_others,110
utah,city_all_others,uintah,zip_all_others,110
utah,city_all_others,utah,zip_all_others,110
utah,city_all_others,wasatch,zip_all_others,110
utah,city_all_others,washington,zip_all_others,110
utah,city_all_others,wayne,zip_all_others,110
utah,city_all_others,weber,zip_all_others,110
pennsylvania,city_all_others,adams,zip_all_others,110
pennsylvania,city_all_others,berks,zip_all_others,110
pennsylvania,city_all_others,bucks,zip_all_others,110
pennsylvania,city_all_others,chester,zip_all_others,110
pennsylvania,city_all_others,cumberland,zip_all_others,110
pennsylvania,city_all_others,dauphin,zip_all_others,110
pennsylvania,city_all_others,delaware,zip_all_others,110
pennsylvania,city_all_others,franklin,zip_all_others,110
pennsylvania,city_all_others,lancaster,zip_all_others,110
pennsylvania,city_all_others,lebanon,zip_all_others,110
pennsylvania,city_all_others,lehigh,zip_all_others,110
pennsylvania,city_all_others,montgomery,zip_all_others,110
pennsylvania,city_all_others,northampton,zip_all_others,110
pennsylvania,city_all_others,york,zip_all_others,110
oregon,city_all_others,baker,zip_all_others,110
oregon,city_all_others,benton,zip_all_others,110
oregon,city_all_others,clackamas,zip_all_others,110
oregon,city_all_others,clatsop,zip_all_others,110
oregon,city_all_others,columbia,zip_all_others,110
oregon,city_all_others,coos,zip_all_others,110
oregon,city_all_others,crook,zip_all_others,110
oregon,city_all_others,curry,zip_all_others,110
oregon,city_all_others,deschutes,zip_all_others,110
oregon,city_all_others,douglas,zip_all_others,110
oregon,city_all_others,gilliam,zip_all_others,110
oregon,city_all_others,grant,zip_all_others,110
oregon,city_all_others,harney,zip_all_others,110
oregon,city_all_others,hood_river,zip_all_others,110
oregon,city_all_others,jackson,zip_all_others,110
oregon,city_all_others,jefferson,zip_all_others,110
oregon,city_all_others,josephine,zip_all_others,110
oregon,city_all_others,klamath,zip_all_others,110
oregon,city_all_others,lake,zip_all_others,110
oregon,city_all_others,lane,zip_all_others,110
oregon,city_all_others,lincoln,zip_all_others,110
oregon,city_all_others,linn,zip_all_others,110
oregon,city_all_others,malheur,zip_all_others,110
oregon,city_all_others,marion,zip_all_others,110
oregon,city_all_others,morrow,zip_all_others,110
oregon,city_all_others,multnomah,zip_all_others,110
oregon,city_all_others,polk,zip_all_others,110
oregon,city_all_others,sherman,zip_all_others,110
oregon,city_all_others,tillamook,zip_all_others,110
oregon,city_all_others,umatilla,zip_all_others,110
oregon,city_all_others,union,zip_all_others,110
oregon,city_all_others,wallowa,zip_all_others,110
oregon,city_all_others,wasco,zip_all_others,110
oregon,city_all_others,washington,zip_all_others,110
oregon,city_all_others,wheeler,zip_all_others,110
oregon,city_all_others,yamhill,zip_all_others,110
california,city_all_others,alameda,zip_all_others,110
california,city_all_others,contra_costa,zip_all_others,110
california,city_all_others,del_norte,zip_all_others,110
california,city_all_others,humboldt,zip_all_others,110
california,city_all_others,los_angeles,zip_all_others,110
california,city_all_others,marin,zip_all_others,110
california,city_all_others,mendocino,zip_all_others,110
california,city_all_others,monterey,zip_all_others,110
california,city_all_others,napa,zip_all_others,110
california,city_all_others,orange,zip_all_others,110
california,city_all_others,riverside,zip_all_others,110
california,city_all_others,san_bernardino,zip_all_others,110
california,city_all_others,san_diego,zip_all_others,110
california,city_all_others,san_francisco,zip_all_others,110
california,city_all_others,san_luis_obispo,zip_all_others,110
california,city_all_others,san_mateo,zip_all_others,110
california,city_all_others,santa_barbara,zip_all_others,110
california,city_all_others,santa_clara,zip_all_others,110
california,city_all_others,santa_cruz,zip_all_others,110
california,city_all_others,sonoma,zip_all_others,110
california,city_all_others,ventura,zip_all_others,110
arizona,city_all_others,apache,zip_all_others,110
arizona,city_all_others,cochise,zip_all_others,110
arizona,city_all_others,coconio,zip_all_others,110
arizona,city_all_others,gila,zip_all_others,110
arizona,city_all_others,graham,zip_all_others,110
arizona,city_all_others,greenlee,zip_all_others,110
arizona,city_all_others,la_paz,zip_all_others,110
arizona,city_all_others,maricopa,zip_all_others,110
arizona,city_all_others,mohave,zip_all_others,110
arizona,city_all_others,navajo,zip_all_others,110
arizona,city_all_others,pima,zip_all_others,110
arizona,city_all_others,pinal,zip_all_others,110
arizona,city_all_others,santa_cruz,zip_all_others,110
arizona,city_all_others,yuma,zip_all_others,110
wyoming,city_all_others,lincoln,zip_all_others,111
wyoming,city_all_others,sublette,zip_all_others,111
wyoming,city_all_others,sweetwater,zip_all_others,111
wyoming,city_all_others,uinta,zip_all_others,111
wisconsin,city_all_others,jefferson,zip_all_others,111
arkansas,city_all_others,clay,zip_all_others,111
arkansas,city_all_others,craighead,zip_all_others,111
arkansas,city_all_others,crittenden,zip_all_others,111
arkansas,city_all_others,greene,zip_all_others,111
arkansas,city_all_others,jackson,zip_all_others,111
arkansas,city_all_others,lawrence,zip_all_others,111
arkansas,city_all_others,mississippi,zip_all_others,111
arkansas,city_all_others,poinsett,zip_all_others,111
arkansas,city_all_others,woodruff,zip_all_others,111
colorado,city_all_others,alamosa,zip_all_others,111
colorado,city_all_others,archuleta,zip_all_others,111
colorado,city_all_others,chaffee,zip_all_others,111
colorado,city_all_others,conejos,zip_all_others,111
colorado,city_all_others,costilla,zip_all_others,111
colorado,city_all_others,delta,zip_all_others,111
colorado,city_all_others,dolores,zip_all_others,111
colorado,city_all_others,gunnison,zip_all_others,111
colorado,city_all_others,hinsdale,zip_all_others,111
colorado,city_all_others,la_plata,zip_all_others,111
colorado,city_all_others,mesa,zip_all_others,111
colorado,city_all_others,mineral,zip_all_others,111
colorado,city_all_others,montezuma,zip_all_others,111
colorado,city_all_others,montrose,zip_all_others,111
colorado,city_all_others,ouray,zip_all_others,111
colorado,city_all_others,rio_grande,zip_all_others,111
colorado,city_all_others,saguache,zip_all_others,111
colorado,city_all_others,san_juan,zip_all_others,111
colorado,city_all_others,san_miguel,zip_all_others,111
wisconsin,city_all_others,kenosha,zip_all_others,111
wisconsin,city_all_others,milwaukee,zip_all_others,111
wisconsin,city_all_others,racine,zip_all_others,111
wisconsin,city_all_others,rock,zip_all_others,111
wisconsin,city_all_others,walworth,zip_all_others,111
texas,city_all_others,brazoria,zip_1,111
texas,city_all_others,brazoria,zip_2,111
texas,city_all_others,calhoun,zip_all_others,111
texas,city_all_others,cameron,zip_3,111
texas,city_all_others,cameron,zip_4,111
texas,city_all_others,chambers,zip_5,111
texas,city_all_others,chambers,zip_6,111
texas,city_all_others,chambers,zip_7,111
texas,city_all_others,galveston,zip_8,111
texas,city_all_others,galveston,zip_9,111
texas,city_all_others,galveston,zip_10,111
texas,city_all_others,galveston,zip_11,111
texas,city_all_others,galveston,zip_12,111
texas,city_all_others,galveston,zip_13,111
texas,city_all_others,galveston,zip_14,111
texas,city_all_others,galveston,zip_15,111
texas,city_all_others,galveston,zip_16,111
texas,city_all_others,galveston,zip_17,111
texas,city_all_others,galveston,zip_18,111
texas,city_all_others,galveston,zip_19,111
texas,city_all_others,galveston,zip_20,111
texas,city_all_others,galveston,zip_21,111
texas,city_all_others,galveston,zip_22,111
texas,city_all_others,galveston,zip_23,111
texas,city_all_others,galveston,zip_24,111
texas,city_all_others,jefferson,zip_25,111
texas,city_all_others,jefferson,zip_26,111
texas,city_all_others,jefferson,zip_27,111
texas,city_all_others,jefferson,zip_28,111
texas,city_all_others,jefferson,zip_29,111
texas,city_all_others,jefferson,zip_30,111
texas,city_all_others,jefferson,zip_31,111
texas,city_all_others,jefferson,zip_32,111
texas,city_all_others,jefferson,zip_33,111
texas,city_all_others,jefferson,zip_34,111
texas,city_all_others,jefferson,zip_35,111
texas,city_all_others,kenedy,zip_36,111
texas,city_all_others,matagorda,zip_37,111
texas,city_all_others,matagorda,zip_38,111
texas,city_all_others,matagorda,zip_39,111
texas,city_all_others,nueces,zip_40,111
texas,city_all_others,nueces,zip_41,111
texas,city_all_others,nueces,zip_42,111
texas,city_all_others,nueces,zip_43,111
texas,city_all_others,nueces,zip_44,111
texas,city_all_others,nueces,zip_45,111
texas,city_all_others,orange,zip_46,111
texas,city_all_others,refugio,zip_47,111
texas,city_all_others,san_patricio,zip_48,111
texas,city_all_others,san_patricio,zip_49,111
tennessee,city_all_others,benton,zip_all_others,111
tennessee,city_all_others,carroll,zip_all_others,111
tennessee,city_all_others,chester,zip_all_others,111
tennessee,city_all_others,crockett,zip_all_others,111
tennessee,city_all_others,decatur,zip_all_others,111
tennessee,city_all_others,dyer,zip_all_others,111
tennessee,city_all_others,fayette,zip_all_others,111
tennessee,city_all_others,gibson,zip_all_others,111
tennessee,city_all_others,hardeman,zip_all_others,111
tennessee,city_all_others,hardin,zip_all_others,111
tennessee,city_all_others,haywood,zip_all_others,111
tennessee,city_all_others,henderson,zip_all_others,111
tennessee,city_all_others,henry,zip_all_others,111
tennessee,city_all_others,lake,zip_all_others,111
tennessee,city_all_others,lauderdale,zip_all_others,111
tennessee,city_all_others,mcnairy,zip_all_others,111
tennessee,city_all_others,madison,zip_all_others,111
tennessee,city_all_others,obion,zip_all_others,111
tennessee,city_all_others,shelby,zip_all_others,111
tennessee,city_all_others,tipton,zip_all_others,111
tennessee,city_all_others,weakley,zip_all_others,111
south_dakota,city_all_others,aurora,zip_all_others,111
south_dakota,city_all_others,beadle,zip_all_others,111
south_dakota,city_all_others,bon_homme,zip_all_others,111
south_dakota,city_all_others,brookings,zip_all_others,111
south_dakota,city_all_others,charles_mix,zip_all_others,111
south_dakota,city_all_others,clark,zip_all_others,111
south_dakota,city_all_others,clay,zip_all_others,111
south_dakota,city_all_others,codington,zip_all_others,111
south_dakota,city_all_others,davison,zip_all_others,111
south_dakota,city_all_others,day,zip_all_others,111
south_dakota,city_all_others,deuel,zip_all_others,111
south_dakota,city_all_others,douglas,zip_all_others,111
south_dakota,city_all_others,grant,zip_all_others,111
south_dakota,city_all_others,hamlin,zip_all_others,111
south_dakota,city_all_others,hanson,zip_all_others,111
south_dakota,city_all_others,hutchinson,zip_all_others,111
south_dakota,city_all_others,kingsbury,zip_all_others,111
south_dakota,city_all_others,lake,zip_all_others,111
south_dakota,city_all_others,lincoln,zip_all_others,111
south_dakota,city_all_others,mccook,zip_all_others,111
south_dakota,city_all_others,marshall,zip_all_others,111
south_dakota,city_all_others,miner,zip_all_others,111
south_dakota,city_all_others,minnehaha,zip_all_others,111
south_dakota,city_all_others,moody,zip_all_others,111
south_dakota,city_all_others,roberts,zip_all_others,111
south_dakota,city_all_others,sanborn,zip_all_others,111
south_dakota,city_all_others,turner,zip_all_others,111
south_dakota,city_all_others,union,zip_all_others,111
south_dakota,city_all_others,yankton,zip_all_others,111
south_carolina,yemassee,beaufort,zip_all_others,111
south_carolina,city_all_others,berkeley,zip_all_others,111
south_carolina,city_all_others,dillon,zip_all_others,111
south_carolina,city_all_others,dorchester,zip_all_others,111
south_carolina,city_all_others,florence,zip_all_others,111
south_carolina,city_all_others,georgetown,zip_all_others,111
south_carolina,city_all_others,horry,zip_all_others,111
south_carolina,city_all_others,marion,zip_all_others,111
south_carolina,city_all_others,williamsburg,zip_all_others,111
oklahoma,city_all_others,canadian,zip_all_others,111
oklahoma,city_all_others,carter,zip_all_others,111
oklahoma,city_all_others,cleveland,zip_all_others,111
oklahoma,city_all_others,comanche,zip_all_others,111
oklahoma,city_all_others,craig,zip_all_others,111
oklahoma,city_all_others,creek,zip_all_others,111
oklahoma,city_all_others,garfield,zip_all_others,111
oklahoma,city_all_others,garvin,zip_all_others,111
oklahoma,city_all_others,grady,zip_all_others,111
oklahoma,city_all_others,hughes,zip_all_others,111
oklahoma,city_all_others,jefferson,zip_all_others,111
oklahoma,city_all_others,kay,zip_all_others,111
oklahoma,city_all_others,kingfisher,zip_all_others,111
oklahoma,city_all_others,lincoln,zip_all_others,111
oklahoma,city_all_others,logan,zip_all_others,111
oklahoma,city_all_others,mcclain,zip_all_others,111
oklahoma,city_all_others,mcintosh,zip_all_others,111
oklahoma,city_all_others,mayes,zip_all_others,111
oklahoma,city_all_others,murray,zip_all_others,111
oklahoma,city_all_others,muskogee,zip_all_others,111
oklahoma,city_all_others,noble,zip_all_others,111
oklahoma,city_all_others,nowata,zip_all_others,111
oklahoma,city_all_others,okfuskee,zip_all_others,111
oklahoma,city_all_others,oklahoma,zip_all_others,111
oklahoma,city_all_others,okmulgee,zip_all_others,111
oklahoma,city_all_others,osage,zip_all_others,111
oklahoma,city_all_others,pawnee,zip_all_others,111
oklahoma,city_all_others,payne,zip_all_others,111
oklahoma,city_all_others,pottawatomie,zip_all_others,111
oklahoma,city_all_others,rogers,zip_all_others,111
oklahoma,city_all_others,seminole,zip_all_others,111
oklahoma,city_all_others,stephens,zip_all_others,111
oklahoma,city_all_others,tulsa,zip_all_others,111
oklahoma,city_all_others,wagoner,zip_all_others,111
oklahoma,city_all_others,washington,zip_all_others,111
ohio,city_all_others,allen,zip_all_others,111
ohio,city_all_others,auglaize,zip_all_others,111
ohio,city_all_others,butler,zip_all_others,111
ohio,city_all_others,champaign,zip_all_others,111
ohio,city_all_others,clark,zip_all_others,111
ohio,city_all_others,clinton,zip_all_others,111
ohio,city_all_others,crawford,zip_all_others,111
ohio,city_all_others,darke,zip_all_others,111
ohio,city_all_others,defiance,zip_all_others,111
ohio,city_all_others,fulton,zip_all_others,111
ohio,city_all_others,greene,zip_all_others,111
ohio,city_all_others,hancock,zip_all_others,111
ohio,city_all_others,hardin,zip_all_others,111
ohio,city_all_others,henry,zip_all_others,111
ohio,city_all_others,logan,zip_all_others,111
ohio,city_all_others,lucas,zip_all_others,111
ohio,city_all_others,madison,zip_all_others,111
ohio,city_all_others,marion,zip_all_others,111
ohio,city_all_others,mercer,zip_all_others,111
ohio,city_all_others,miami,zip_all_others,111
ohio,city_all_others,montgomery,zip_all_others,111
ohio,city_all_others,ottawa,zip_all_others,111
ohio,city_all_others,paulding,zip_all_others,111
ohio,city_all_others,preble,zip_all_others,111
ohio,city_all_others,putnam,zip_all_others,111
ohio,city_all_others,sandusky,zip_all_others,111
ohio,city_all_others,seneca,zip_all_others,111
ohio,city_all_others,shelby,zip_all_others,111
ohio,city_all_others,union,zip_all_others,111
ohio,city_all_others,van_wert,zip_all_others,111
ohio,city_all_others,warren,zip_all_others,111
ohio,city_all_others,williams,zip_all_others,111
ohio,city_all_others,wood,zip_all_others,111
ohio,city_all_others,wyandot,zip_all_others,111
north_dakota,city_all_others,barnes,zip_all_others,111
north_dakota,city_all_others,cass,zip_all_others,111
north_dakota,city_all_others,dickey,zip_all_others,111
north_dakota,city_all_others,grand_forks,zip_all_others,111
north_dakota,city_all_others,griggs,zip_all_others,111
north_dakota,city_all_others,lamoure,zip_all_others,111
north_dakota,city_all_others,ransom,zip_all_others,111
north_dakota,city_all_others,richland,zip_all_others,111
north_dakota,city_all_others,sargent,zip_all_others,111
north_dakota,city_all_others,steele,zip_all_others,111
north_dakota,city_all_others,traill,zip_all_others,111
north_carolina,city_all_others,beaufort,zip_all_others,111
north_carolina,beach_area,brunswick,zip_all_others,111
north_carolina,city_all_others,camden,zip_all_others,111
north_carolina,city_all_others,carteret,zip_all_others,111
north_carolina,city_all_others,chowan,zip_all_others,111
north_carolina,city_all_others,craven,zip_all_others,111
north_carolina,city_all_others,currituck,zip_all_others,111
north_carolina,city_all_others,dare,zip_all_others,111
north_carolina,city_all_others,hyde,zip_all_others,111
north_carolina,city_all_others,jones,zip_all_others,111
north_carolina,city_all_others,new_hanover,zip_all_others,111
north_carolina,city_all_others,onslow,zip_all_others,111
north_carolina,city_all_others,pamlico,zip_all_others,111
north_carolina,city_all_others,pasquotank,zip_all_others,111
north_carolina,city_all_others,pender,zip_all_others,111
north_carolina,city_all_others,perquimans,zip_all_others,111
north_carolina,city_all_others,tyrrell,zip_all_others,111
north_carolina,city_all_others,washington,zip_all_others,111
new_york,city_all_others,nassau,zip_50,111
new_york,city_all_others,nassau,zip_51,111
new_york,city_all_others,nassau,zip_52,111
new_york,city_all_others,nassau,zip_53,111
new_york,city_all_others,nassau,zip_54,111
new_york,city_all_others,nassau,zip_55,111
new_york,city_all_others,nassau,zip_56,111
new_york,city_all_others,nassau,zip_57,111
new_york,city_all_others,nassau,zip_58,111
new_york,city_all_others,nassau,zip_59,111
new_york,city_all_others,nassau,zip_60,111
new_york,city_all_others,nassau,zip_61,111
new_york,city_all_others,nassau,zip_62,111
new_york,city_all_others,suffolk,zip_63,111
new_york,city_all_others,suffolk,zip_64,111
new_york,city_all_others,suffolk,zip_65,111
new_york,city_all_others,suffolk,zip_66,111
new_york,city_all_others,suffolk,zip_67,111
new_york,city_all_others,suffolk,zip_68,111
new_york,city_all_others,suffolk,zip_69,111
new_york,city_all_others,suffolk,zip_70,111
new_york,city_all_others,suffolk,zip_71,111
new_york,city_all_others,suffolk,zip_72,111
new_york,city_all_others,suffolk,zip_73,111
new_york,city_all_others,suffolk,zip_74,111
new_york,city_all_others,suffolk,zip_75,111
new_york,city_all_others,suffolk,zip_76,111
new_york,city_all_others,suffolk,zip_77,111
new_york,city_all_others,suffolk,zip_78,111
new_york,city_all_others,suffolk,zip_79,111
new_york,city_all_others,suffolk,zip_80,111
new_york,city_all_others,suffolk,zip_81,111
new_york,city_all_others,suffolk,zip_82,111
new_york,city_all_others,suffolk,zip_83,111
new_york,city_all_others,suffolk,zip_84,111
new_york,city_all_others,suffolk,zip_85,111
new_york,city_all_others,suffolk,zip_86,111
new_york,city_all_others,suffolk,zip_87,111
new_york,city_all_others,suffolk,zip_88,111
new_york,city_all_others,suffolk,zip_89,111
new_york,city_all_others,suffolk,zip_90,111
new_york,city_all_others,suffolk,zip_91,111
new_york,city_all_others,suffolk,zip_92,111
new_york,city_all_others,suffolk,zip_93,111
new_york,city_all_others,suffolk,zip_94,111
new_york,city_all_others,suffolk,zip_95,111
new_york,city_all_others,suffolk,zip_96,111
new_york,city_all_others,suffolk,zip_97,111
new_york,city_all_others,suffolk,zip_98,111
new_york,city_all_others,suffolk,zip_99,111
new_york,city_all_others,suffolk,zip_100,111
new_york,city_all_others,suffolk,zip_101,111
new_york,city_all_others,suffolk,zip_102,111
new_york,city_all_others,suffolk,zip_103,111
new_york,city_all_others,suffolk,zip_104,111
new_mexico,city_all_others,curry,zip_all_others,111
new_mexico,city_all_others,lea,zip_all_others,111
new_mexico,city_all_others,roosevelt,zip_all_others,111
new_jersey,city_all_others,atlantic,zip_105,111
new_jersey,city_all_others,atlantic,zip_106,111
new_jersey,city_all_others,atlantic,zip_107,111
new_jersey,city_all_others,atlantic,zip_108,111
new_jersey,city_all_others,atlantic,zip_109,111
new_jersey,city_all_others,atlantic,zip_110,111
new_jersey,city_all_others,atlantic,zip_111,111
new_jersey,city_all_others,atlantic,zip_112,111
new_jersey,city_all_others,atlantic,zip_113,111
new_jersey,city_all_others,atlantic,zip_114,111
new_jersey,city_all_others,atlantic,zip_115,111
new_jersey,city_all_others,atlantic,zip_116,111
new_jersey,city_all_others,atlantic,zip_117,111
new_jersey,city_all_others,cape_may,zip_118,111
new_jersey,city_all_others,cape_may,zip_119,111
new_jersey,city_all_others,cape_may,zip_120,111
new_jersey,city_all_others,cape_may,zip_121,111
new_jersey,city_all_others,cape_may,zip_122,111
new_jersey,city_all_others,cape_may,zip_123,111
new_jersey,city_all_others,cape_may,zip_124,111
new_jersey,city_all_others,cape_may,zip_125,111
new_jersey,city_all_others,cape_may,zip_126,111
new_jersey,city_all_others,cape_may,zip_127,111
new_jersey,city_all_others,cape_may,zip_128,111
new_jersey,city_all_others,cape_may,zip_129,111
new_jersey,city_all_others,cape_may,zip_130,111
new_jersey,city_all_others,cape_may,zip_131,111
new_jersey,city_all_others,cape_may,zip_132,111
new_jersey,city_all_others,cape_may,zip_133,111
new_jersey,city_all_others,cape_may,zip_134,111
new_jersey,city_all_others,monmouth,zip_135,111
new_jersey,city_all_others,monmouth,zip_136,111
new_jersey,city_all_others,monmouth,zip_137,111
new_jersey,city_all_others,monmouth,zip_138,111
new_jersey,city_all_others,monmouth,zip_139,111
new_jersey,city_all_others,monmouth,zip_140,111
new_jersey,city_all_others,monmouth,zip_141,111
new_jersey,city_all_others,monmouth,zip_142,111
new_jersey,city_all_others,monmouth,zip_143,111
new_jersey,city_all_others,monmouth,zip_144,111
new_jersey,city_all_others,monmouth,zip_145,111
new_jersey,city_all_others,monmouth,zip_146,111
new_jersey,city_all_others,monmouth,zip_147,111
new_jersey,city_all_others,monmouth,zip_148,111
new_jersey,city_all_others,monmouth,zip_149,111
new_jersey,city_all_others,monmouth,zip_150,111
new_jersey,city_all_others,monmouth,zip_151,111
new_jersey,city_all_others,monmouth,zip_152,111
new_jersey,city_all_others,monmouth,zip_153,111
new_jersey,city_all_others,monmouth,zip_154,111
new_jersey,city_all_others,monmouth,zip_155,111
new_jersey,city_all_others,monmouth,zip_156,111
new_jersey,city_all_others,monmouth,zip_157,111
new_jersey,city_all_others,monmouth,zip_158,111
new_jersey,city_all_others,monmouth,zip_159,111
new_jersey,city_all_others,monmouth,zip_160,111
new_jersey,city_all_others,monmouth,zip_161,111
new_jersey,city_all_others,monmouth,zip_162,111
new_jersey,city_all_others,monmouth,zip_163,111
new_jersey,city_all_others,monmouth,zip_164,111
new_jersey,city_all_others,monmouth,zip_165,111
new_jersey,city_all_others,monmouth,zip_166,111
new_jersey,city_all_others,monmouth,zip_167,111
new_jersey,city_all_others,monmouth,zip_168,111
new_jersey,city_all_others,monmouth,zip_169,111
new_jersey,city_all_others,monmouth,zip_170,111
new_jersey,city_all_others,monmouth,zip_171,111
new_jersey,city_all_others,ocean,zip_172,111
new_jersey,city_all_others,ocean,zip_173,111
new_jersey,city_all_others,ocean,zip_174,111
new_jersey,city_all_others,ocean,zip_175,111
new_jersey,city_all_others,ocean,zip_176,111
new_jersey,city_all_others,ocean,zip_177,111
new_jersey,city_all_others,ocean,zip_178,111
new_jersey,city_all_others,ocean,zip_179,111
new_jersey,city_all_others,ocean,zip_180,111
new_jersey,city_all_others,ocean,zip_181,111
new_jersey,city_all_others,ocean,zip_182,111
new_jersey,city_all_others,ocean,zip_183,111
new_jersey,city_all_others,ocean,zip_184,111
new_jersey,city_all_others,ocean,zip_185,111
new_jersey,city_all_others,ocean,zip_186,111
new_jersey,city_all_others,ocean,zip_187,111
new_jersey,city_all_others,ocean,zip_188,111
new_jersey,city_all_others,ocean,zip_189,111
